10000(x),10000(y),IUF-2,IUF-3,IUF-4,IUF-5,IUF-6,IUF-7,IUF-8,IUF-9,IUF-10
9201,9644,4,4,3,3,2,2,2,2,2
6724,378,4,4,3,3,2,2,2,2,2
5403,4598,4,4,3,3,2,2,2,2,2
6887,6470,4,4,3,3,2,2,2,2,2
8086,370,4,4,3,3,2,2,2,2,2
2256,5983,4,4,3,3,2,2,2,2,2
2266,5477,4,4,3,3,2,2,2,2,2
691,6356,4,4,3,3,2,2,2,2,2
5149,7968,4,4,3,3,2,2,2,2,2
4744,1962,4,4,3,3,2,2,2,2,2
2691,6934,4,4,3,3,2,2,2,2,2
9502,804,4,4,3,3,2,2,2,2,2
5578,9841,4,4,3,3,2,2,2,2,2
5057,9269,4,4,3,3,2,2,2,2,2
7755,7902,4,4,3,3,2,2,2,2,2
1654,5553,4,4,3,3,2,2,2,2,2
4816,6905,4,4,3,3,2,2,2,2,2
6201,2514,4,4,3,3,2,2,2,2,2
2007,2876,4,4,3,3,2,2,2,2,2
7200,2909,4,4,3,3,2,2,2,2,2
6209,3295,4,4,3,3,2,2,2,2,2
822,5404,4,4,3,3,2,2,2,2,2
3839,1902,4,4,3,3,2,2,2,2,2
6825,3695,4,4,3,3,2,2,2,2,2
9444,4521,4,4,3,3,2,2,2,2,2
2007,76,4,4,3,3,2,2,2,2,2
7292,2069,4,4,3,3,2,2,2,2,2
7909,1533,4,4,3,3,2,2,2,2,2
2534,4982,4,4,3,3,2,2,2,2,2
5470,2522,4,4,3,3,2,2,2,2,2
3094,5383,4,4,3,3,2,2,2,2,2
2686,333,4,4,3,3,2,2,2,2,2
5142,694,4,4,3,3,2,2,2,2,2
6496,4091,4,4,3,3,2,2,2,2,2
3483,7259,4,4,3,3,2,2,2,2,2
1676,4655,4,4,3,3,2,2,2,2,2
1249,1228,4,4,3,3,2,2,2,2,2
8595,4939,4,4,3,3,2,2,2,2,2
3619,6795,4,4,3,3,2,2,2,2,2
7987,3038,4,4,3,3,2,2,2,2,2
8543,6987,4,4,3,3,2,2,2,2,2
1252,7974,4,4,3,3,2,2,2,2,2
4237,1450,4,4,3,3,2,2,2,2,2
5523,404,4,4,3,3,2,2,2,2,2
890,2093,4,4,3,3,2,2,2,2,2
9276,6056,4,4,3,3,2,2,2,2,2
9708,8394,4,4,3,3,2,2,2,2,2
2369,1047,4,4,3,3,2,2,2,2,2
4246,4802,4,4,3,3,2,2,2,2,2
8794,2962,4,4,3,3,2,2,2,2,2
101,4410,4,4,3,3,2,2,2,2,2
3379,5632,4,4,3,3,2,2,2,2,2
4394,2303,4,4,3,3,2,2,2,2,2
1741,8562,4,4,3,3,2,2,2,2,2
3684,7954,4,4,3,3,2,2,2,2,2
6928,3059,4,4,3,3,2,2,2,2,2
234,9640,4,4,3,3,2,2,2,2,2
1491,9826,4,4,3,3,2,2,2,2,2
5883,7719,4,4,3,3,2,2,2,2,2
6542,7972,4,4,3,3,2,2,2,2,2
3593,499,4,4,3,3,2,2,2,2,2
3040,5838,4,4,3,3,2,2,2,2,2
1523,9961,4,4,3,3,2,2,2,2,2
1618,4504,4,4,3,3,2,2,2,2,2
5432,1585,4,4,3,3,2,2,2,2,2
3979,3351,4,4,3,3,2,2,2,2,2
6113,3043,4,4,3,3,2,2,2,2,2
477,2406,4,4,3,3,2,2,2,2,2
9973,590,4,4,3,3,2,2,2,2,2
6659,6782,4,4,3,3,2,2,2,2,2
3754,8485,4,4,3,3,2,2,2,2,2
4111,2676,4,4,3,3,2,2,2,2,2
9273,1612,4,4,3,3,2,2,2,2,2
7962,2414,4,4,3,3,2,2,2,2,2
8245,3629,4,4,3,3,2,2,2,2,2
702,6887,4,4,3,3,2,2,2,2,2
1779,6874,4,4,3,3,2,2,2,2,2
6466,8198,4,4,3,3,2,2,2,2,2
5290,5009,4,4,3,3,2,2,2,2,2
5011,4503,4,4,3,3,2,2,2,2,2
1455,4759,4,4,3,3,2,2,2,2,2
8483,7969,4,4,3,3,2,2,2,2,2
7997,4916,4,4,3,3,2,2,2,2,2
6247,7762,4,4,3,3,2,2,2,2,2
3605,5056,4,4,3,3,2,2,2,2,2
1616,5095,4,4,3,3,2,2,2,2,2
3889,367,4,4,3,3,2,2,2,2,2
5643,4597,4,4,3,3,2,2,2,2,2
2123,5583,4,4,3,3,2,2,2,2,2
1089,7099,4,4,3,3,2,2,2,2,2
3107,3849,4,4,3,3,2,2,2,2,2
5994,6648,4,4,3,3,2,2,2,2,2
5763,3202,4,4,3,3,2,2,2,2,2
9818,2761,4,4,3,3,2,2,2,2,2
2464,9372,4,4,3,3,2,2,2,2,2
234,3455,4,4,3,3,2,2,2,2,2
9768,7051,4,4,3,3,2,2,2,2,2
8502,1589,4,4,3,3,2,2,2,2,2
4364,785,4,4,3,3,2,2,2,2,2
3960,5155,4,4,3,3,2,2,2,2,2
2286,1252,4,4,3,3,2,2,2,2,2
5463,523,4,4,3,3,2,2,2,2,2
7583,8586,4,4,3,3,2,2,2,2,2
346,214,4,4,3,3,2,2,2,2,2
5762,5002,4,4,3,3,2,2,2,2,2
2045,1899,4,4,3,3,2,2,2,2,2
851,7871,4,4,3,3,2,2,2,2,2
3062,8979,4,4,3,3,2,2,2,2,2
6942,7827,4,4,3,3,2,2,2,2,2
5500,2388,4,4,3,3,2,2,2,2,2
4515,5952,4,4,3,3,2,2,2,2,2
942,9982,4,4,3,3,2,2,2,2,2
6137,5468,4,4,3,3,2,2,2,2,2
7987,9092,4,4,3,3,2,2,2,2,2
7564,4976,4,4,3,3,2,2,2,2,2
7363,1571,4,4,3,3,2,2,2,2,2
8073,2696,4,4,3,3,2,2,2,2,2
166,959,4,4,3,3,2,2,2,2,2
8099,2048,4,4,3,3,2,2,2,2,2
6835,26,4,4,3,3,2,2,2,2,2
1646,3138,4,4,3,3,2,2,2,2,2
4342,1588,4,4,3,3,2,2,2,2,2
3532,2439,4,4,3,3,2,2,2,2,2
848,7182,4,4,3,3,2,2,2,2,2
3656,1874,4,4,3,3,2,2,2,2,2
9490,9087,4,4,3,3,2,2,2,2,2
5850,5930,4,4,3,3,2,2,2,2,2
9135,2221,4,4,3,3,2,2,2,2,2
2486,8307,4,4,3,3,2,2,2,2,2
3910,4196,4,4,3,3,2,2,2,2,2
5495,6135,4,4,3,3,2,2,2,2,2
7992,8509,4,4,3,3,2,2,2,2,2
7120,4913,4,4,3,3,2,2,2,2,2
3359,2462,4,4,3,3,2,2,2,2,2
6137,1014,4,4,3,3,2,2,2,2,2
2913,5240,4,4,3,3,2,2,2,2,2
7744,9139,4,4,3,3,2,2,2,2,2
9387,9974,4,4,3,3,2,2,2,2,2
6458,1334,4,4,3,3,2,2,2,2,2
3054,5522,4,4,3,3,2,2,2,2,2
5072,3359,4,4,3,3,2,2,2,2,2
3681,8252,4,4,3,3,2,2,2,2,2
4237,4377,4,4,3,3,2,2,2,2,2
3910,1651,4,4,3,3,2,2,2,2,2
507,2888,4,4,3,3,2,2,2,2,2
7422,5591,4,4,3,3,2,2,2,2,2
4123,9682,4,4,3,3,2,2,2,2,2
5935,5016,4,4,3,3,2,2,2,2,2
9184,1003,4,4,3,3,2,2,2,2,2
7255,3643,4,4,3,3,2,2,2,2,2
491,7120,4,4,3,3,2,2,2,2,2
6926,5022,4,4,3,3,2,2,2,2,2
4339,4059,4,4,3,3,2,2,2,2,2
9883,8335,4,4,3,3,2,2,2,2,2
2188,7255,4,4,3,3,2,2,2,2,2
6903,6332,4,4,3,3,2,2,2,2,2
9590,7092,4,4,3,3,2,2,2,2,2
2331,5290,4,4,3,3,2,2,2,2,2
2588,9610,4,4,3,3,2,2,2,2,2
1954,3846,4,4,3,3,2,2,2,2,2
5507,9230,4,4,3,3,2,2,2,2,2
6891,743,4,4,3,3,2,2,2,2,2
1646,2928,4,4,3,3,2,2,2,2,2
1231,5813,4,4,3,3,2,2,2,2,2
8748,6208,4,4,3,3,2,2,2,2,2
6540,356,4,4,3,3,2,2,2,2,2
4907,444,4,4,3,3,2,2,2,2,2
2217,9223,4,4,3,3,2,2,2,2,2
8085,4290,4,4,3,3,2,2,2,2,2
5495,97,4,4,3,3,2,2,2,2,2
396,1701,4,4,3,3,2,2,2,2,2
8830,3143,4,4,3,3,2,2,2,2,2
1491,6584,4,4,3,3,2,2,2,2,2
7564,1387,4,4,3,3,2,2,2,2,2
4428,3518,4,4,3,3,2,2,2,2,2
249,8823,4,4,3,3,2,2,2,2,2
8742,427,4,4,3,3,2,2,2,2,2
5764,7080,4,4,3,3,2,2,2,2,2
5455,4093,4,4,3,3,2,2,2,2,2
9871,1658,4,4,3,3,2,2,2,2,2
7395,3296,4,4,3,3,2,2,2,2,2
5286,8569,4,4,3,3,2,2,2,2,2
3532,9790,4,4,3,3,2,2,2,2,2
6357,2233,4,4,3,3,2,2,2,2,2
4305,1662,4,4,3,3,2,2,2,2,2
403,4065,4,4,3,3,2,2,2,2,2
8260,1932,4,4,3,3,2,2,2,2,2
4323,9816,4,4,3,3,2,2,2,2,2
690,7270,4,4,3,3,2,2,2,2,2
4859,1369,4,4,3,3,2,2,2,2,2
1865,8804,4,4,3,3,2,2,2,2,2
6110,762,4,4,3,3,2,2,2,2,2
4977,4942,4,4,3,3,2,2,2,2,2
4581,3035,4,4,3,3,2,2,2,2,2
8194,3613,4,4,3,3,2,2,2,2,2
3996,9404,4,4,3,3,2,2,2,2,2
3368,4753,4,4,3,3,2,2,2,2,2
5369,2592,4,4,3,3,2,2,2,2,2
7748,2779,4,4,3,3,2,2,2,2,2
1290,5320,4,4,3,3,2,2,2,2,2
9818,6776,4,4,3,3,2,2,2,2,2
4681,8430,4,4,3,3,2,2,2,2,2
1204,3390,4,4,3,3,2,2,2,2,2
9287,8926,4,4,3,3,2,2,2,2,2
5799,3742,4,4,3,3,2,2,2,2,2
690,6047,4,4,3,3,2,2,2,2,2
3501,1384,4,4,3,3,2,2,2,2,2
5835,9621,4,4,3,3,2,2,2,2,2
3897,6007,4,4,3,3,2,2,2,2,2
9606,5650,4,4,3,3,2,2,2,2,2
7398,5849,4,4,3,3,2,2,2,2,2
845,7020,4,4,3,3,2,2,2,2,2
2918,1519,4,4,3,3,2,2,2,2,2
6642,8108,4,4,3,3,2,2,2,2,2
8002,4662,4,4,3,3,2,2,2,2,2
2430,1111,4,4,3,3,2,2,2,2,2
6154,798,4,4,3,3,2,2,2,2,2
3249,6540,4,4,3,3,2,2,2,2,2
6201,310,4,4,3,3,2,2,2,2,2
2113,7699,4,4,3,3,2,2,2,2,2
7237,9304,4,4,3,3,2,2,2,2,2
7936,3395,4,4,3,3,2,2,2,2,2
4773,379,4,4,3,3,2,2,2,2,2
3787,7994,4,4,3,3,2,2,2,2,2
6798,5862,4,4,3,3,2,2,2,2,2
406,6263,4,4,3,3,2,2,2,2,2
5799,6685,4,4,3,3,2,2,2,2,2
9560,9637,4,4,3,3,2,2,2,2,2
3010,4565,4,4,3,3,2,2,2,2,2
1500,7720,4,4,3,3,2,2,2,2,2
943,7833,4,4,3,3,2,2,2,2,2
2790,5332,4,4,3,3,2,2,2,2,2
9871,4534,4,4,3,3,2,2,2,2,2
5376,816,4,4,3,3,2,2,2,2,2
691,1556,4,4,3,3,2,2,2,2,2
2424,2307,4,4,3,3,2,2,2,2,2
5704,2543,4,4,3,3,2,2,2,2,2
2544,8674,4,4,3,3,2,2,2,2,2
5148,9147,4,4,3,3,2,2,2,2,2
9848,518,4,4,3,3,2,2,2,2,2
8086,1523,4,4,3,3,2,2,2,2,2
2535,2601,4,4,3,3,2,2,2,2,2
123,9856,4,4,3,3,2,2,2,2,2
9355,9719,4,4,3,3,2,2,2,2,2
7842,5563,4,4,3,3,2,2,2,2,2
5146,1691,4,4,3,3,2,2,2,2,2
8442,776,4,4,3,3,2,2,2,2,2
9275,2246,4,4,3,3,2,2,2,2,2
4515,6245,4,4,3,3,2,2,2,2,2
1581,8204,4,4,3,3,2,2,2,2,2
5884,8613,4,4,3,3,2,2,2,2,2
9005,5156,4,4,3,3,2,2,2,2,2
8507,8021,4,4,3,3,2,2,2,2,2
5108,9677,4,4,3,3,2,2,2,2,2
3146,5803,4,4,3,3,2,2,2,2,2
760,7487,4,4,3,3,2,2,2,2,2
6911,6002,4,4,3,3,2,2,2,2,2
6725,312,4,4,3,3,2,2,2,2,2
9774,8732,4,4,3,3,2,2,2,2,2
6217,6852,4,4,3,3,2,2,2,2,2
4512,9026,4,4,3,3,2,2,2,2,2
5370,8584,4,4,3,3,2,2,2,2,2
3221,7578,4,4,3,3,2,2,2,2,2
7573,3814,5,4,3,3,2,2,2,2,2
2747,9499,5,4,3,3,2,2,2,2,2
1576,4635,5,4,3,3,2,2,2,2,2
2655,1908,5,4,3,3,2,2,2,2,2
6612,8975,5,4,3,3,2,2,2,2,2
6017,4265,5,4,3,3,2,2,2,2,2
1822,3227,5,4,3,3,2,2,2,2,2
8030,8851,5,4,3,3,2,2,2,2,2
126,3414,5,4,3,3,2,2,2,2,2
1104,1304,5,4,3,3,2,2,2,2,2
7855,6398,5,4,3,3,2,2,2,2,2
1855,3107,5,4,3,3,2,2,2,2,2
4252,3330,5,4,3,3,2,2,2,2,2
1578,113,5,4,3,3,2,2,2,2,2
7955,1239,5,4,3,3,2,2,2,2,2
206,4200,5,4,3,3,2,2,2,2,2
8297,2334,5,4,3,3,2,2,2,2,2
7598,6100,5,4,3,3,2,2,2,2,2
3822,1961,5,4,3,3,2,2,2,2,2
4073,4355,5,4,3,3,2,2,2,2,2
1068,5271,5,4,3,3,2,2,2,2,2
6458,2241,5,4,3,3,2,2,2,2,2
6377,1118,5,4,3,3,2,2,2,2,2
1524,7733,5,4,3,3,2,2,2,2,2
217,263,5,4,3,3,2,2,2,2,2
6777,5298,5,4,3,3,2,2,2,2,2
5627,3710,5,4,3,3,2,2,2,2,2
3802,4230,5,4,3,3,2,2,2,2,2
9653,3611,5,4,3,3,2,2,2,2,2
1386,5331,5,4,3,3,2,2,2,2,2
2848,2613,5,4,3,3,2,2,2,2,2
7855,7451,5,4,3,3,2,2,2,2,2
7063,9276,5,4,3,3,2,2,2,2,2
7151,2450,5,4,3,3,2,2,2,2,2
4572,9980,5,4,3,3,2,2,2,2,2
9197,7352,5,4,3,3,2,2,2,2,2
8194,2488,5,4,3,3,2,2,2,2,2
3247,2689,5,4,3,3,2,2,2,2,2
2759,1480,5,4,3,3,2,2,2,2,2
6992,8669,5,4,3,3,2,2,2,2,2
3802,3356,5,4,3,3,2,2,2,2,2
9118,2496,5,4,3,3,2,2,2,2,2
4515,4670,5,4,3,3,2,2,2,2,2
7664,552,5,4,3,3,2,2,2,2,2
7542,7198,5,4,3,3,2,2,2,2,2
6918,2769,5,4,3,3,2,2,2,2,2
7571,4271,5,4,3,3,2,2,2,2,2
5733,57,5,4,3,3,2,2,2,2,2
1500,2289,5,4,3,3,2,2,2,2,2
8998,2691,5,4,3,3,2,2,2,2,2
9253,7993,5,4,3,3,2,2,2,2,2
5428,6642,5,4,3,3,2,2,2,2,2
5935,2801,5,4,3,3,2,2,2,2,2
8868,6137,5,4,3,3,2,2,2,2,2
6503,6755,5,4,3,3,2,2,2,2,2
8309,7867,5,4,3,3,2,2,2,2,2
5256,1646,5,4,3,3,2,2,2,2,2
7485,7009,5,4,3,3,2,2,2,2,2
1958,4187,5,4,3,3,2,2,2,2,2
9513,6659,5,4,3,3,2,2,2,2,2
3417,5033,5,4,3,3,2,2,2,2,2
8763,2036,5,4,3,3,2,2,2,2,2
6943,6703,5,4,3,3,2,2,2,2,2
986,4451,5,4,3,3,2,2,2,2,2
4246,8959,5,4,3,3,2,2,2,2,2
4417,558,5,4,3,3,2,2,2,2,2
6992,4075,5,4,3,3,2,2,2,2,2
2446,495,5,4,3,3,2,2,2,2,2
8097,5850,5,4,3,3,2,2,2,2,2
8156,3323,5,4,3,3,2,2,2,2,2
2728,8303,5,4,3,3,2,2,2,2,2
9930,4354,5,4,3,3,2,2,2,2,2
6973,8563,5,4,3,3,2,2,2,2,2
3909,8681,5,4,3,3,2,2,2,2,2
8260,871,5,4,3,3,2,2,2,2,2
7318,2558,5,4,3,3,2,2,2,2,2
7633,5455,5,4,3,3,2,2,2,2,2
2570,387,5,4,3,3,2,2,2,2,2
662,4206,5,4,3,3,2,2,2,2,2
5883,4104,5,4,3,3,2,2,2,2,2
3264,1816,5,4,3,3,2,2,2,2,2
9217,2655,5,4,3,3,2,2,2,2,2
2938,5263,5,4,3,3,2,2,2,2,2
3985,6484,5,4,3,3,2,2,2,2,2
9039,6605,5,4,3,3,2,2,2,2,2
7767,6394,5,4,3,3,2,2,2,2,2
4899,2096,5,4,3,3,2,2,2,2,2
2195,3317,5,4,3,3,2,2,2,2,2
1059,9564,5,4,3,3,2,2,2,2,2
1981,3838,5,4,3,3,2,2,2,2,2
3898,4305,5,4,3,3,2,2,2,2,2
2420,2938,5,4,3,3,2,2,2,2,2
8876,1142,5,4,3,3,2,2,2,2,2
1858,6824,5,4,3,3,2,2,2,2,2
140,8987,5,4,3,3,2,2,2,2,2
3725,4129,5,4,3,3,2,2,2,2,2
5142,3179,5,4,3,3,2,2,2,2,2
250,5884,5,4,3,3,2,2,2,2,2
2420,3963,5,4,3,3,2,2,2,2,2
7368,4605,5,4,3,3,2,2,2,2,2
8748,9504,5,4,3,3,2,2,2,2,2
2533,7936,5,4,3,3,3,2,2,2,2
3482,2709,5,4,3,3,3,2,2,2,2
769,4220,5,4,3,3,3,2,2,2,2
5572,5256,5,4,3,3,3,2,2,2,2
8799,5786,5,4,3,3,3,2,2,2,2
73,1554,5,4,3,3,3,2,2,2,2
376,1204,5,4,3,3,3,2,2,2,2
8235,6959,5,4,3,3,3,2,2,2,2
292,5185,5,4,3,3,3,2,2,2,2
2957,8296,5,4,3,3,3,2,2,2,2
7825,6636,5,4,3,3,3,2,2,2,2
1158,9536,5,4,3,3,3,2,2,2,2
6891,951,5,4,3,3,3,2,2,2,2
5662,6314,5,4,3,3,3,2,2,2,2
6309,5714,5,4,3,3,3,2,2,2,2
5032,5148,5,4,3,3,3,2,2,2,2
9201,8893,5,4,3,3,3,2,2,2,2
5890,6019,5,4,3,3,3,2,2,2,2
41,7237,5,4,3,3,3,2,2,2,2
4269,1873,5,4,3,3,3,2,2,2,2
6973,4143,5,4,3,3,3,2,2,2,2
4689,1855,5,4,3,3,3,2,2,2,2
5761,7423,5,4,3,3,3,2,2,2,2
1797,2453,5,4,3,3,3,2,2,2,2
2747,7755,5,4,3,3,3,2,2,2,2
6458,6826,5,4,3,3,3,2,2,2,2
9623,238,5,4,3,3,3,2,2,2,2
8594,4217,5,4,3,3,3,2,2,2,2
1967,6777,5,4,3,3,3,2,2,2,2
5162,3598,5,4,3,3,3,2,2,2,2
3403,3085,5,4,3,3,3,2,2,2,2
1158,14,5,4,3,3,3,2,2,2,2
9558,5189,5,4,3,3,3,2,2,2,2
5788,4061,5,4,3,3,3,2,2,2,2
8969,7996,5,4,3,3,3,2,2,2,2
1097,9469,5,4,3,3,3,2,2,2,2
3131,9844,5,4,3,3,3,2,2,2,2
5539,3664,5,4,3,3,3,2,2,2,2
9345,2790,5,4,3,3,3,2,2,2,2
7641,9994,5,4,3,3,3,2,2,2,2
5210,8507,5,4,3,3,3,2,2,2,2
505,1290,5,4,3,3,3,2,2,2,2
9831,4548,5,4,3,3,3,2,2,2,2
4611,5198,5,4,3,3,3,2,2,2,2
123,677,5,4,3,3,3,2,2,2,2
2686,6790,5,4,3,3,3,2,2,2,2
3040,3623,5,4,3,3,3,2,2,2,2
7275,9880,5,4,3,3,3,2,2,2,2
3151,1260,5,4,3,3,3,2,2,2,2
9473,368,5,4,3,3,3,2,2,2,2
8843,2249,5,4,3,3,3,2,2,2,2
7362,746,5,4,3,3,3,2,2,2,2
1858,745,5,4,3,3,3,2,2,2,2
3370,4573,5,4,3,3,3,2,2,2,2
9562,4588,5,4,3,3,3,2,2,2,2
7684,1676,5,4,3,3,3,2,2,2,2
6967,1954,5,4,3,3,3,2,2,2,2
8666,9566,5,4,3,3,3,2,2,2,2
4941,5656,5,4,3,3,3,2,2,2,2
3062,549,5,4,3,3,3,2,2,2,2
5197,146,5,4,3,3,3,2,2,2,2
748,6746,5,4,3,3,3,2,2,2,2
6923,7411,5,4,3,3,3,2,2,2,2
2894,2681,5,4,3,3,3,2,2,2,2
7951,4269,5,4,3,3,3,2,2,2,2
2015,6511,5,4,3,3,3,2,2,2,2
4666,1481,5,4,3,3,3,2,2,2,2
9813,6481,5,4,3,3,3,2,2,2,2
3728,841,5,4,3,3,3,2,2,2,2
5951,1912,5,4,3,3,3,2,2,2,2
7798,3910,5,4,3,3,3,2,2,2,2
233,3778,5,4,3,3,3,2,2,2,2
5100,3197,5,4,3,3,3,2,2,2,2
6160,5317,5,4,3,3,3,2,2,2,2
5683,2427,5,4,3,3,3,2,2,2,2
7623,141,5,4,3,3,3,2,2,2,2
186,5497,5,4,3,3,3,2,2,2,2
4914,1276,5,4,3,3,3,2,2,2,2
6071,2970,5,4,3,3,3,2,2,2,2
3428,9362,5,4,3,3,3,2,2,2,2
886,6943,5,4,3,3,3,2,2,2,2
9948,6707,5,4,3,3,3,2,2,2,2
457,963,5,4,3,3,3,2,2,2,2
6900,396,5,4,3,3,3,2,2,2,2
8811,7687,5,4,3,3,3,2,2,2,2
930,8876,5,4,3,3,3,2,2,2,2
3054,3501,5,4,3,3,3,2,2,2,2
9051,8025,5,4,3,3,3,2,2,2,2
2178,234,5,4,3,3,3,2,2,2,2
769,6496,5,4,3,3,3,2,2,2,2
8165,4159,5,4,3,3,3,2,2,2,2
7059,1434,5,4,3,3,3,2,2,2,2
7034,936,5,4,3,3,3,2,2,2,2
9910,2200,5,4,3,3,3,2,2,2,2
6918,1199,5,4,3,3,3,2,2,2,2
7233,2395,5,4,3,3,3,2,2,2,2
1158,782,5,4,3,3,3,2,2,2,2
9723,1532,5,4,3,3,3,2,2,2,2
5374,2508,5,4,3,3,3,2,2,2,2
3905,9165,5,4,3,3,3,2,2,2,2
9703,2381,5,4,3,3,3,2,2,2,2
1839,6377,5,4,3,3,3,2,2,2,2
10,2277,5,4,3,3,3,2,2,2,2
117,250,5,4,3,3,3,2,2,2,2
9686,8901,5,4,3,3,3,2,2,2,2
6840,5074,5,4,3,3,3,2,2,2,2
3582,5778,5,4,3,3,3,2,2,2,2
887,9589,5,4,3,3,3,2,2,2,2
7583,2573,5,4,3,3,3,2,2,2,2
4139,9071,5,4,3,3,3,2,2,2,2
8603,5572,5,4,3,3,3,2,2,2,2
5646,4466,5,4,3,3,3,2,2,2,2
6467,1065,5,4,3,3,3,2,2,2,2
4343,3146,5,4,3,3,3,2,2,2,2
1068,1139,5,4,3,3,3,2,2,2,2
3685,4501,5,4,3,3,3,2,2,2,2
6171,9831,5,4,3,3,3,2,2,2,2
4792,140,5,4,3,3,3,2,2,2,2
3131,3646,5,4,3,3,3,2,2,2,2
8101,7257,5,4,3,3,3,2,2,2,2
6160,6139,5,4,3,3,3,2,2,2,2
1308,6714,5,4,3,3,3,2,2,2,2
5542,2401,5,4,3,3,3,2,2,2,2
7667,1128,5,4,3,3,3,2,2,2,2
2985,1628,5,4,3,3,3,2,2,2,2
4468,3776,5,4,3,3,3,2,2,2,2
2016,4684,5,4,3,3,3,2,2,2,2
6508,7604,5,4,3,3,3,2,2,2,2
5683,7275,5,4,3,3,3,2,2,2,2
7262,9044,5,4,3,3,3,2,2,2,2
7820,8843,5,4,3,3,3,2,2,2,2
2527,3001,5,4,3,3,3,2,2,2,2
1997,3204,5,4,3,3,3,2,2,2,2
708,2330,5,4,3,3,3,2,2,2,2
9695,6207,5,4,3,3,3,2,2,2,2
3725,6120,5,4,3,3,3,2,2,2,2
5071,3557,5,4,3,3,3,2,2,2,2
2256,2922,5,4,3,3,3,2,2,2,2
3253,674,5,4,3,3,3,2,2,2,2
7300,4649,5,4,3,3,3,2,2,2,2
5742,2189,5,4,3,3,3,2,2,2,2
9385,1083,5,4,3,3,3,2,2,2,2
4073,7637,5,4,3,3,3,2,2,2,2
1620,7173,5,4,3,3,3,2,2,2,2
6617,5300,5,4,3,3,3,2,2,2,2
2996,2940,5,4,3,3,3,2,2,2,2
9612,375,5,4,3,3,3,2,2,2,2
1904,1547,5,4,3,3,3,2,2,2,2
6911,9502,5,4,3,3,3,2,2,2,2
3907,1367,5,4,3,3,3,2,2,2,2
4809,7539,5,4,3,3,3,2,2,2,2
634,5662,5,4,3,3,3,2,2,2,2
4541,1158,5,4,3,3,3,2,2,2,2
9923,2442,5,4,3,3,3,2,2,2,2
9965,7062,5,4,3,3,3,2,2,2,2
1981,3964,5,4,3,3,3,2,2,2,2
3986,6191,5,4,3,3,3,2,2,2,2
1805,3713,5,4,3,3,3,2,2,2,2
8004,2957,5,4,3,3,3,2,2,2,2
98,6901,5,4,3,3,3,2,2,2,2
1784,3253,5,4,3,3,3,2,2,2,2
8502,9537,5,4,3,3,3,2,2,2,2
60,4249,5,4,3,3,3,2,2,2,2
2134,3581,5,4,3,3,3,2,2,2,2
4219,570,5,4,3,3,3,2,2,2,2
8998,3149,5,4,3,3,3,2,2,2,2
8359,2132,5,4,3,3,3,2,2,2,2
7464,5883,5,4,3,3,3,2,2,2,2
2996,7361,5,4,3,3,3,2,2,2,2
3096,2978,5,4,3,3,3,2,2,2,2
3764,1997,5,4,3,3,3,2,2,2,2
9020,7281,5,4,3,3,3,2,2,2,2
4733,6643,5,4,3,3,3,2,2,2,2
3678,9798,5,4,3,3,3,2,2,2,2
769,715,5,4,3,3,3,2,2,2,2
2979,3275,5,4,3,3,3,2,2,2,2
577,4033,5,4,3,3,3,2,2,2,2
1097,9528,5,4,3,3,3,2,2,2,2
6449,8028,5,4,3,3,3,2,2,2,2
1694,6832,5,4,3,3,3,2,2,2,2
1085,8799,5,4,3,3,3,2,2,2,2
6616,6413,5,4,3,3,3,2,2,2,2
8628,4293,5,4,3,3,3,2,2,2,2
1813,1500,5,4,3,3,3,2,2,2,2
8237,4311,5,4,3,3,3,2,2,2,2
9102,491,5,4,3,3,3,2,2,2,2
2848,6239,5,4,3,3,3,2,2,2,2
6361,8168,5,4,3,3,3,2,2,2,2
344,5835,5,4,3,3,3,2,2,2,2
9847,4112,5,4,3,3,3,2,2,2,2
7526,9127,5,4,3,3,3,2,2,2,2
9606,702,5,4,3,3,3,2,2,2,2
5279,8273,5,4,3,3,3,2,2,2,2
2458,4934,5,4,3,3,3,2,2,2,2
8350,8297,5,4,3,3,3,2,2,2,2
6732,8253,5,4,3,3,3,2,2,2,2
4656,2273,5,4,3,3,3,2,2,2,2
6078,6508,5,4,3,3,3,2,2,2,2
6115,1068,5,4,3,3,3,2,2,2,2
1779,6825,5,4,3,3,3,2,2,2,2
6895,2208,5,4,3,3,3,2,2,2,2
5416,2205,5,4,3,3,3,2,2,2,2
7945,292,5,4,3,3,3,2,2,2,2
5371,3495,5,4,3,3,3,2,2,2,2
2657,3109,5,4,3,3,3,2,2,2,2
6468,8911,5,4,3,3,3,2,2,2,2
6383,9653,5,4,3,3,3,2,2,2,2
7633,5630,5,4,3,3,3,2,2,2,2
8255,83,5,4,3,3,3,2,2,2,2
40,178,5,4,3,3,3,2,2,2,2
3393,9607,5,4,3,3,3,2,2,2,2
7224,2167,5,4,3,3,3,2,2,2,2
2001,3290,5,4,3,3,3,2,2,2,2
5429,1928,5,4,3,3,3,2,2,2,2
9874,3897,5,4,3,3,3,2,2,2,2
6967,8970,5,4,3,3,3,2,2,2,2
6502,9140,5,4,3,3,3,2,2,2,2
8610,5777,5,4,3,3,3,2,2,2,2
9473,3755,5,4,3,3,3,2,2,2,2
554,7387,5,4,3,3,3,2,2,2,2
8852,4103,5,4,3,3,3,2,2,2,2
